         80          10         2                                            

Angular distribution:

         eV  Coefficients
 ----------  --------------------------------------------------                  
 1.000000e+5 -3.745320e-3  4.494380e-3 -8.025680e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.200000e+5  3.787880e-3  0.000000e+0  1.623380e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.550000e+5  2.469140e-2  2.469140e-3 -1.763670e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.070000e+5  1.731600e-2 -2.597400e-3 -3.710580e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.550000e+5  4.225350e-2  3.943660e-3 -2.816900e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.060000e+5  2.941180e-2 -5.882350e-3  5.042020e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.500000e+5  3.125000e-2 -3.125000e-3 -2.232140e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 4.070000e+5  2.150540e-2 -4.516130e-3 -3.225810e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 4.320000e+5  3.278690e-2 -9.836070e-3 -3.278690e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 4.500000e+5  3.444440e-2 -2.000000e-2 -4.761900e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.080000e+5  3.742690e-2 -7.017540e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.500000e+5  3.508770e-2 -2.807020e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.700000e+5  2.873560e-2 -3.103450e-2  2.463050e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.900000e+5  2.923980e-2 -3.157890e-2  2.506270e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.000000e+5  3.763440e-2 -1.290320e-2 -2.304150e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.100000e+5  2.631580e-2  1.973680e-2  1.879700e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.200000e+5  2.173910e-2  9.347830e-2  1.086960e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.300000e+5  2.139040e-2  1.518720e-1  7.639420e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.400000e+5  3.658540e-2  1.585370e-1  2.142860e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.500000e+5  3.755870e-2  1.352110e-1  8.048290e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.750000e+5  5.357140e-2  7.142860e-2  1.020410e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 7.700000e+5  6.289310e-2  2.641510e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 7.800000e+5  6.410260e-2  2.307690e-2  2.747250e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 7.900000e+5  6.289310e-2  1.886790e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.000000e+5  5.660370e-2  1.509430e-2  5.390840e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.050000e+5  4.597700e-2  2.413790e-2  4.926110e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.100000e+5  7.909600e-2  2.711860e-2  7.263920e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.150000e+5  1.161620e-1  3.030300e-2  8.658010e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.200000e+5  1.469700e-1  3.636360e-2  9.523810e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.250000e+5  1.617650e-1  2.941180e-2  6.302520e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.300000e+5  2.096770e-1  4.193550e-2  4.608290e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.400000e+5  1.509430e-1  2.264150e-2  8.086250e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.600000e+5  1.372550e-1  2.352940e-2  5.602240e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 9.050000e+5  1.307190e-1  1.568630e-2  5.602240e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 9.300000e+5  1.732770e-1  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.040000e+6  1.807700e-1  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.140000e+6  1.867270e-1  3.187600e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.240000e+6  1.988670e-1  3.801600e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.340000e+6  2.027430e-1  3.786000e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.440000e+6  2.129570e-1  3.813600e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.540000e+6  2.043870e-1  4.694000e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.650000e+6  1.946430e-1  6.586200e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.750000e+6  1.629670e-1  7.007000e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.850000e+6  1.530430e-1  8.851200e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.950000e+6  1.031700e-1  7.993000e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.050000e+6  8.865670e-2  1.157960e-1  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.150000e+6  6.687330e-2  1.285600e-1  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.250000e+6  8.876000e-2  1.701040e-1  2.664860e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.480000e+6  1.015400e-1  2.532200e-1  5.100140e-2  1.494780e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.630000e+6  2.086970e-1  2.943000e-1  9.495290e-2  1.518330e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.770000e+6  3.861000e-1  3.356800e-1  1.215190e-1  1.000200e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 2.970000e+6  3.308830e-1  3.135800e-1  1.361510e-1  9.123780e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.000000e+6  3.133030e-1  3.095400e-1  1.371990e-1  8.925890e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.350000e+6  3.666670e-1  3.059000e-1  1.200240e-1  5.471110e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.500000e+6  3.780330e-1  3.102200e-1  1.200930e-1  1.916670e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.550000e+6  3.903670e-1  3.089400e-1  1.130140e-1  2.713440e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.650000e+6  3.969670e-1  3.089400e-1  1.163070e-1  7.556440e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 3.750000e+6  4.048000e-1  3.120000e-1  1.139570e-1  7.732890e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 4.100000e+6  4.068670e-1  2.940000e-1  8.569710e-2  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 4.500000e+6  4.843300e-1  3.167500e-1  1.134700e-1  1.529500e-2  3.908100e-3  1.372000e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.000000e+6  4.868800e-1  3.408700e-1  1.240100e-1  2.276300e-2  1.884000e-3  1.952000e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.500000e+6  5.096700e-1  3.514900e-1  1.333400e-1  2.586900e-2 -3.682200e-4 -1.887800e-4  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 5.900000e+6  5.345900e-1  3.728000e-1  1.589000e-1  4.420900e-2  4.277800e-3  3.839100e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 6.500000e+6  5.526100e-1  3.832600e-1  1.800200e-1  4.890700e-2  2.925900e-3  2.271100e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 7.140000e+6  5.840100e-1  4.038700e-1  2.092400e-1  6.610500e-2  9.916900e-3  5.204300e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 7.500000e+6  6.045800e-1  4.190000e-1  2.269500e-1  7.535400e-2  1.421300e-2  5.583700e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.030000e+6  6.029100e-1  4.161100e-1  2.238900e-1  7.120000e-2  8.496500e-3  2.553200e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 8.400000e+6  6.243400e-1  4.395500e-1  2.463300e-1  8.937700e-2  1.617200e-2  4.128000e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 9.060000e+6  6.341500e-1  4.473900e-1  2.602100e-1  1.016300e-1  2.386800e-2  7.771000e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 9.500000e+6  6.452200e-1  4.545300e-1  2.696900e-1  1.101800e-1  2.661300e-2  6.391400e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.000000e+7  6.425900e-1  4.459100e-1  2.616900e-1  1.027900e-1  2.118400e-2  4.806200e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.095000e+7  6.862510e-1  4.867220e-1  2.924290e-1  1.220790e-1  2.659970e-2  6.056220e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.204000e+7  6.998800e-1  4.912360e-1  2.961760e-1  1.243160e-1  2.957550e-2  7.202880e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
 1.294000e+7  7.183910e-1  5.081280e-1  3.117520e-1  1.376570e-1  3.582620e-2  8.999620e-3  0.000000e+0  0.000000e+0  0.000000e+0  0.000000e+0
