  0.140500000000E+02  0.140501000000E+02  0.140499000000E+02  0.250192791871E+14  0.548304440706E+11  0.249644487430E+14  0.547894256965E+11  0.410017148354E+08  0.166592269527E+05
  0.140452889830E+02  0.140499000000E+02  0.140406779661E+02  0.249974725532E+14  0.562625134560E+11  0.249412100398E+14  0.562198051777E+11  0.426907406642E+08  0.175376469645E+05
  0.140313559322E+02  0.140406779661E+02  0.140220338983E+02  0.248869606211E+14  0.604765997349E+11  0.248264840213E+14  0.604286357567E+11  0.479436209401E+08  0.203572748811E+05
  0.140127118644E+02  0.140220338983E+02  0.140033898305E+02  0.243731550266E+14  0.660263730022E+11  0.243071286536E+14  0.659708747131E+11  0.554736997429E+08  0.245894000106E+05
  0.139940677966E+02  0.140033898305E+02  0.139847457627E+02  0.234537905311E+14  0.713802918872E+11  0.233824102392E+14  0.713166014866E+11  0.636609201942E+08  0.294803762342E+05
  0.139754237288E+02  0.139847457627E+02  0.139661016949E+02  0.221814960035E+14  0.764462358605E+11  0.221050497677E+14  0.763737263622E+11  0.724744121585E+08  0.350861273444E+05
  0.139567796610E+02  0.139661016949E+02  0.139474576271E+02  0.206262275026E+14  0.811472372080E+11  0.205450802654E+14  0.810653235462E+11  0.818722023914E+08  0.414593877196E+05
  0.139381355932E+02  0.139474576271E+02  0.139288135593E+02  0.188679027377E+14  0.854249245552E+11  0.187824778131E+14  0.853330724762E+11  0.918034302793E+08  0.486487676483E+05
  0.139194915254E+02  0.139288135593E+02  0.139101694915E+02  0.169886589304E+14  0.892411747788E+11  0.168994177556E+14  0.891389069814E+11  0.102211099206E+09  0.566981774605E+05
  0.139008474576E+02  0.139101694915E+02  0.138915254237E+02  0.150655168639E+14  0.925777149202E+11  0.149729391489E+14  0.924646145213E+11  0.113034752391E+09  0.656464374108E+05
  0.138822033898E+02  0.138915254237E+02  0.138728813559E+02  0.131661100949E+14  0.954342232882E+11  0.130706758716E+14  0.953099348534E+11  0.124212907753E+09  0.755270574080E+05
  0.138635593220E+02  0.138728813559E+02  0.138542372881E+02  0.113467259139E+14  0.978256610497E+11  0.112489002529E+14  0.976898894634E+11  0.135685218018E+09  0.863682564954E+05
  0.138449152542E+02  0.138542372881E+02  0.138355932203E+02  0.964948979565E+13  0.997790128974E+11  0.954971078275E+13  0.996315204785E+11  0.147394225738E+09  0.981931516959E+05
  0.138262711864E+02  0.138355932203E+02  0.138169491525E+02  0.810274109546E+13  0.101329751196E+12  0.800141134426E+13  0.101170353533E+12  0.159286643212E+09  0.111020070611E+06
  0.138076271186E+02  0.138169491525E+02  0.137983050847E+02  0.672232073815E+13  0.102518532330E+12  0.661980220582E+13  0.102347093274E+12  0.171314192154E+09  0.124862996408E+06
  0.137889830508E+02  0.137983050847E+02  0.137796610169E+02  0.551351956735E+13  0.103388339194E+12  0.541013122816E+13  0.103204765372E+12  0.183434090196E+09  0.139732020391E+06
  0.137703389830E+02  0.137796610169E+02  0.137610169492E+02  0.447342856655E+13  0.103982173818E+12  0.436944639273E+13  0.103786409103E+12  0.195609081258E+09  0.155633763527E+06
  0.137516949153E+02  0.137610169492E+02  0.137423728814E+02  0.359290649271E+13  0.104341287068E+12  0.348856520564E+13  0.104133307179E+12  0.207807317037E+09  0.172571921775E+06
  0.137330508475E+02  0.137423728814E+02  0.137237288136E+02  0.285855484981E+13  0.104503929758E+12  0.275405092005E+13  0.104283737171E+12  0.220002039353E+09  0.190547704027E+06
  0.137144067797E+02  0.137237288136E+02  0.137050847458E+02  0.225480745996E+13  0.104504599390E+12  0.215030286057E+13  0.104272218722E+12  0.232171107670E+09  0.209560257011E+06
  0.137025423729E+02  0.137050847458E+02  0.137000000000E+02  0.192629030478E+13  0.104447982800E+12  0.182184232198E+13  0.104207864661E+12  0.239896066966E+09  0.222072471453E+06
  0.136932203390E+02  0.137000000000E+02  0.136864406780E+02  0.170473002722E+13  0.104353122329E+12  0.160037690489E+13  0.104106942006E+12  0.245947966012E+09  0.232357176794E+06
  0.136771186441E+02  0.136864406780E+02  0.136677966102E+02  0.137308162261E+13  0.104137398109E+12  0.126894422450E+13  0.103880782984E+12  0.256364440076E+09  0.250684719309E+06
  0.136584745763E+02  0.136677966102E+02  0.136491525424E+02  0.106280973755E+13  0.103817973711E+12  0.958991763837E+12  0.103549338743E+12  0.268362180916E+09  0.272787338313E+06
  0.136398305085E+02  0.136491525424E+02  0.136305084746E+02  0.820711083538E+12  0.103433871909E+12  0.717277211629E+12  0.103153294527E+12  0.280281472191E+09  0.295909518064E+06
  0.136211864407E+02  0.136305084746E+02  0.136118644068E+02  0.634051962298E+12  0.103000313158E+12  0.531051649140E+12  0.102707877608E+12  0.292115505436E+09  0.320044769290E+06
  0.136025423729E+02  0.136118644068E+02  0.135932203390E+02  0.491725994858E+12  0.102529555479E+12  0.389196439379E+12  0.102225351133E+12  0.303859159106E+09  0.345186099422E+06
  0.135838983051E+02  0.135932203390E+02  0.135745762712E+02  0.384400613578E+12  0.102031350529E+12  0.282369263050E+12  0.101715470592E+12  0.315508610842E+09  0.371326137221E+06
  0.135652542373E+02  0.135745762712E+02  0.135559322034E+02  0.304333569596E+12  0.101513304892E+12  0.202820264704E+12  0.101185845314E+12  0.327061120253E+09  0.398457275927E+06
  0.135466101695E+02  0.135559322034E+02  0.135372881356E+02  0.245214969012E+12  0.100981337791E+12  0.144233631221E+12  0.100642396422E+12  0.338514797168E+09  0.426571645146E+06
  0.135279661017E+02  0.135372881356E+02  0.135186440678E+02  0.201996998083E+12  0.100439942203E+12  0.101557055880E+12  0.100089618222E+12  0.349868319750E+09  0.455661158509E+06
  0.135093220339E+02  0.135186440678E+02  0.135000000000E+02  0.170702263168E+12  0.998925073415E+11  0.708097558268E+11  0.995309007306E+11  0.361120893291E+09  0.485717641187E+06
  0.134881355932E+02  0.135000000000E+02  0.134762711864E+02  0.145868017635E+12  0.992658586496E+11  0.466021589857E+11  0.988915581642E+11  0.373779368910E+09  0.521116493601E+06
  0.133644067797E+02  0.134762711864E+02  0.132525423729E+02  0.102892635987E+12  0.956189877450E+11  0.727364824243E+10  0.951742642963E+11  0.443954936078E+09  0.768512699787E+06
  0.131406779661E+02  0.132525423729E+02  0.130288135593E+02  0.893145918496E+11  0.892871029872E+11  0.274888623921E+08  0.887233025858E+11  0.562518155467E+09  0.128224596555E+07
  0.129169491525E+02  0.130288135593E+02  0.128050847458E+02  0.833253371089E+11  0.833253234786E+11  0.136303545772E+05  0.826552658830E+11  0.668143487438E+09  0.191410815589E+07
  0.126932203390E+02  0.128050847458E+02  0.125813559322E+02  0.777237548329E+11  0.777237548329E+11  0.000000000000E+00  0.769592221666E+11  0.761878843041E+09  0.265382333316E+07
  0.124694915254E+02  0.125813559322E+02  0.123576271186E+02  0.724613922964E+11  0.724613922964E+11  0.000000000000E+00  0.716133596866E+11  0.844541255446E+09  0.349135438577E+07
  0.122457627119E+02  0.123576271186E+02  0.121338983051E+02  0.675089195625E+11  0.675089195625E+11  0.000000000000E+00  0.665874372495E+11  0.917064170184E+09  0.441814273496E+07
  0.120220338983E+02  0.121338983051E+02  0.119101694915E+02  0.628626052689E+11  0.628626052689E+11  0.000000000000E+00  0.618769262973E+11  0.980250782408E+09  0.542818913288E+07
  0.117983050847E+02  0.119101694915E+02  0.116864406780E+02  0.585233846097E+11  0.585233846097E+11  0.000000000000E+00  0.574817117243E+11  0.103515383782E+10  0.651904757574E+07
  0.115745762712E+02  0.116864406780E+02  0.114627118644E+02  0.545673157790E+11  0.545673157790E+11  0.000000000000E+00  0.534769558779E+11  0.108267376245E+10  0.768613865546E+07
  0.113508474576E+02  0.114627118644E+02  0.112389830508E+02  0.508973731903E+11  0.508973731903E+11  0.000000000000E+00  0.497649821348E+11  0.112346780841E+10  0.892324704724E+07
  0.111271186441E+02  0.112389830508E+02  0.110152542373E+02  0.474242962482E+11  0.474242962482E+11  0.000000000000E+00  0.462565474454E+11  0.115752607243E+10  0.102227303601E+08
  0.109033898305E+02  0.110152542373E+02  0.107915254237E+02  0.441035750090E+11  0.441035750090E+11  0.000000000000E+00  0.429068227129E+11  0.118517453131E+10  0.115777648021E+08
  0.106796610169E+02  0.107915254237E+02  0.105677966102E+02  0.409886964166E+11  0.409886964166E+11  0.000000000000E+00  0.397685967076E+11  0.120711451037E+10  0.129851985860E+08
  0.104559322034E+02  0.105677966102E+02  0.103440677966E+02  0.380763241944E+11  0.380763241944E+11  0.595415780485E-04  0.368389643668E+11  0.122292103626E+10  0.144387914234E+08
  0.102322033898E+02  0.103440677966E+02  0.101203389831E+02  0.353074254048E+11  0.353074254039E+11  0.904672408540E+00  0.340580532731E+11  0.123344013302E+10  0.159319977518E+08
  0.100084745763E+02  0.101203389831E+02  0.989661016949E+01  0.327314271303E+11  0.327314251825E+11  0.194781386779E+04  0.314747644326E+11  0.123920026383E+10  0.174604860586E+08
  0.978474576271E+01  0.989661016949E+01  0.967288135593E+01  0.303267483087E+11  0.303261275643E+11  0.620744437116E+06  0.290675318423E+11  0.123957930474E+10  0.190164172616E+08
  0.956101694915E+01  0.967288135593E+01  0.944915254237E+01  0.280990379983E+11  0.280698269944E+11  0.292110038079E+08  0.268137335039E+11  0.123550052875E+10  0.205929617464E+08
  0.933728813559E+01  0.944915254237E+01  0.922542372881E+01  0.262364533746E+11  0.259871348346E+11  0.249318540068E+09  0.247372582787E+11  0.122768841261E+10  0.221881432209E+08
  0.911355932203E+01  0.922542372881E+01  0.900169491525E+01  0.250027217283E+11  0.240591824990E+11  0.943539229230E+09  0.228191524068E+11  0.121623470944E+10  0.237953827789E+08
  0.888983050847E+01  0.900169491525E+01  0.877796610169E+01  0.247973850210E+11  0.223004825301E+11  0.249690249088E+10  0.210739288203E+11  0.120114969788E+10  0.254040119616E+08
  0.866610169491E+01  0.877796610169E+01  0.855423728814E+01  0.242645004927E+11  0.206942939324E+11  0.357020656025E+10  0.194844251761E+11  0.118286767759E+10  0.270010786972E+08
  0.844237288136E+01  0.855423728814E+01  0.833050847458E+01  0.224408621380E+11  0.192416299203E+11  0.319923221771E+10  0.180506366607E+11  0.116241505938E+10  0.285782002123E+08
  0.821864406780E+01  0.833050847458E+01  0.810677966102E+01  0.207235089393E+11  0.179585011721E+11  0.276500776722E+10  0.167889709819E+11  0.113940586685E+10  0.301243233745E+08
  0.799491525424E+01  0.810677966102E+01  0.788305084746E+01  0.194494405149E+11  0.168064023172E+11  0.264303819761E+10  0.156603642691E+11  0.111441039598E+10  0.316276521195E+08
  0.777118644068E+01  0.788305084746E+01  0.765932203390E+01  0.185057910516E+11  0.158107316436E+11  0.269505940803E+10  0.146887163758E+11  0.108893172917E+10  0.330835386207E+08
  0.754745762712E+01  0.765932203390E+01  0.743559322034E+01  0.178201546271E+11  0.149939918903E+11  0.282616273673E+10  0.138963085417E+11  0.106319268717E+10  0.344906614546E+08
  0.732372881356E+01  0.743559322034E+01  0.721186440678E+01  0.173494394056E+11  0.143626316049E+11  0.298680780069E+10  0.132889698795E+11  0.103782051672E+10  0.358412086579E+08
  0.710000000000E+01  0.721186440678E+01  0.698813559322E+01  0.170866657819E+11  0.139375956719E+11  0.314907011001E+10  0.128857419626E+11  0.101471900361E+10  0.371347056134E+08
  0.687627118644E+01  0.698813559322E+01  0.676440677966E+01  0.170254678286E+11  0.137281121832E+11  0.329735564540E+10  0.126944745496E+11  0.995255955560E+09  0.383816780264E+08
  0.665254237288E+01  0.676440677966E+01  0.654067796610E+01  0.171514685973E+11  0.137270992744E+11  0.342436932296E+10  0.127072743089E+11  0.980226975149E+09  0.395979902887E+08
  0.642881355932E+01  0.654067796610E+01  0.631694915254E+01  0.174283386737E+11  0.139000060356E+11  0.352833263808E+10  0.128871261822E+11  0.972068394262E+09  0.408114592217E+08
  0.620508474576E+01  0.631694915254E+01  0.609322033898E+01  0.178943654581E+11  0.142835289507E+11  0.361083650740E+10  0.132685904188E+11  0.972863414683E+09  0.420751171653E+08
  0.598135593220E+01  0.609322033898E+01  0.586949152542E+01  0.185279064073E+11  0.148525583553E+11  0.367534805204E+10  0.138250577504E+11  0.984041991558E+09  0.434586133262E+08
  0.575762711864E+01  0.586949152542E+01  0.564576271186E+01  0.193192734411E+11  0.155937299226E+11  0.372554351846E+10  0.145399381921E+11  0.100873431332E+10  0.450574172174E+08
  0.553389830508E+01  0.564576271186E+01  0.542203389831E+01  0.202954074397E+11  0.165301325634E+11  0.376527487632E+10  0.154342296291E+11  0.104893231216E+10  0.469706221514E+08
  0.531016949153E+01  0.542203389831E+01  0.519830508475E+01  0.214403994978E+11  0.176427220074E+11  0.379767749036E+10  0.164877113953E+11  0.110573259499E+10  0.492780171726E+08
  0.508644067797E+01  0.519830508475E+01  0.497457627119E+01  0.227700945236E+11  0.189442956390E+11  0.382579888464E+10  0.177054105904E+11  0.118649584117E+10  0.523892074280E+08
  0.486271186441E+01  0.497457627119E+01  0.475084745763E+01  0.243262743092E+11  0.204750037720E+11  0.385127053715E+10  0.191234432483E+11  0.129495597157E+10  0.566045521251E+08
  0.463898305085E+01  0.475084745763E+01  0.452711864407E+01  0.261118773197E+11  0.222370866280E+11  0.387479069169E+10  0.207398419122E+11  0.143500034686E+10  0.622443689097E+08
  0.441525423729E+01  0.452711864407E+01  0.430338983051E+01  0.282029141718E+11  0.243078595179E+11  0.389505465387E+10  0.226271833720E+11  0.161099268828E+10  0.696834576282E+08
  0.419152542373E+01  0.430338983051E+01  0.407966101695E+01  0.306477852912E+11  0.267399860469E+11  0.390779924426E+10  0.248331931561E+11  0.182743609157E+10  0.793567992682E+08
  0.396779661017E+01  0.407966101695E+01  0.385593220339E+01  0.334948411513E+11  0.295886534174E+11  0.390618773396E+10  0.274076877556E+11  0.208921635226E+10  0.917493094872E+08
  0.380296610170E+01  0.385593220339E+01  0.375000000000E+01  0.358708558048E+11  0.319783669675E+11  0.389248883734E+10  0.295693840056E+11  0.230656791511E+10  0.102415046790E+09
  0.374137931034E+01  0.375000000000E+01  0.373275862069E+01  0.368282234238E+11  0.329443858245E+11  0.388383759933E+10  0.304419635760E+11  0.239551615387E+10  0.106906094637E+09
  0.372413793104E+01  0.373275862069E+01  0.371551724138E+01  0.371049398140E+11  0.332240522348E+11  0.388088757925E+10  0.306940587620E+11  0.242174241961E+10  0.108251053181E+09
  0.370689655173E+01  0.371551724138E+01  0.369827586207E+01  0.373855035527E+11  0.335077268372E+11  0.387777671554E+10  0.309498142778E+11  0.244829388458E+10  0.109618674801E+09
  0.368965517241E+01  0.369827586207E+01  0.368103448276E+01  0.376707812273E+11  0.337962407829E+11  0.387454044433E+10  0.312099731026E+11  0.247525374952E+10  0.111013930789E+09
  0.367241379311E+01  0.368103448276E+01  0.366379310345E+01  0.379607922944E+11  0.340896118627E+11  0.387118043165E+10  0.314747608621E+11  0.250242777457E+10  0.112423226067E+09
  0.365517241380E+01  0.366379310345E+01  0.364655172414E+01  0.382552742260E+11  0.343875867752E+11  0.386768745084E+10  0.317436737124E+11  0.253004660250E+10  0.113866460268E+09
  0.363937755698E+01  0.364655172414E+01  0.363220338983E+01  0.385195229019E+11  0.346551466954E+11  0.386437620649E+10  0.319845100240E+11  0.255544269711E+10  0.115193974317E+09
  0.363075686733E+01  0.363220338983E+01  0.362931034483E+01  0.386571540191E+11  0.347946245935E+11  0.386252942559E+10  0.321092960030E+11  0.256940056447E+10  0.115928026061E+09
  0.362068965518E+01  0.362931034483E+01  0.361206896552E+01  0.388016492632E+11  0.349413306624E+11  0.386031860077E+10  0.322385368398E+11  0.258598393109E+10  0.116809891483E+09
  0.360344827586E+01  0.361206896552E+01  0.359482758621E+01  0.389803192886E+11  0.351238726387E+11  0.385644664988E+10  0.323914354408E+11  0.261412645488E+10  0.118310743050E+09
  0.358620689655E+01  0.359482758621E+01  0.357758620690E+01  0.389618449066E+11  0.351093643369E+11  0.385248056977E+10  0.323473867526E+11  0.264213392179E+10  0.119843662456E+09
  0.356896551725E+01  0.357758620690E+01  0.356034482759E+01  0.385318458717E+11  0.346834447899E+11  0.384840108181E+10  0.318929579398E+11  0.266909152799E+10  0.121395322180E+09
  0.355172413793E+01  0.356034482759E+01  0.354310344828E+01  0.373928057578E+11  0.335486057723E+11  0.384419998548E+10  0.307321190638E+11  0.269352591627E+10  0.122960792213E+09
  0.353448275862E+01  0.354310344828E+01  0.352586206897E+01  0.352925230133E+11  0.314526428174E+11  0.383988019593E+10  0.286146108537E+11  0.271348170195E+10  0.124550261667E+09
  0.351923103449E+01  0.352586206897E+01  0.351260000000E+01  0.326732122193E+11  0.288372487334E+11  0.383596348590E+10  0.259857233531E+11  0.272557654141E+10  0.125948838907E+09
  0.351250000000E+01  0.351260000000E+01  0.351240000000E+01  0.313672520237E+11  0.275330320659E+11  0.383421995782E+10  0.246771092352E+11  0.272935153779E+10  0.126571292890E+09
  0.351051034483E+01  0.351240000000E+01  0.350862068966E+01  0.309720064823E+11  0.271383149040E+11  0.383369157825E+10  0.242815790543E+11  0.272997901596E+10  0.126756833792E+09
  0.350000000000E+01  0.350862068966E+01  0.349137931034E+01  0.289036115376E+11  0.250727118969E+11  0.383089964070E+10  0.222144992091E+11  0.273049011478E+10  0.127722572942E+09
  0.348275862068E+01  0.349137931034E+01  0.347413793103E+01  0.259288391557E+11  0.221025905558E+11  0.382624859997E+10  0.192472465064E+11  0.272606411229E+10  0.129279937061E+09
  0.346551724138E+01  0.347413793103E+01  0.345689655172E+01  0.238473427583E+11  0.200258460982E+11  0.382149666012E+10  0.171798825729E+11  0.271514424659E+10  0.130819278694E+09
  0.344827586207E+01  0.345689655172E+01  0.343965517241E+01  0.226664291498E+11  0.188497793727E+11  0.381664977719E+10  0.160174741815E+11  0.269999362727E+10  0.132311563869E+09
  0.343103448275E+01  0.343965517241E+01  0.342241379310E+01  0.221134612280E+11  0.183017489774E+11  0.381171225063E+10  0.154850668867E+11  0.268291081798E+10  0.133771272718E+09
  0.341544418469E+01  0.342241379310E+01  0.340847457627E+01  0.219141550926E+11  0.181069788696E+11  0.380717622292E+10  0.153051567417E+11  0.266677374881E+10  0.135048379096E+09
  0.340682349503E+01  0.340847457627E+01  0.340517241379E+01  0.218688033257E+11  0.180641678081E+11  0.380463551761E+10  0.152706073435E+11  0.265781735129E+10  0.135743113309E+09
  0.339655172414E+01  0.340517241379E+01  0.338793103448E+01  0.218536647853E+11  0.180520704846E+11  0.380159430067E+10  0.152682384772E+11  0.264727482668E+10  0.136557180790E+09
  0.337931034482E+01  0.338793103448E+01  0.337068965517E+01  0.218622790117E+11  0.180658331958E+11  0.379644581588E+10  0.152982796313E+11  0.262967162873E+10  0.137881935789E+09
  0.336206896552E+01  0.337068965517E+01  0.335344827586E+01  0.218933002577E+11  0.181020703633E+11  0.379122989446E+10  0.153500111616E+11  0.261288456319E+10  0.139174638452E+09
  0.334482758620E+01  0.335344827586E+01  0.333620689655E+01  0.219305063175E+11  0.181445553977E+11  0.378595091982E+10  0.154084865786E+11  0.259565304428E+10  0.140415774829E+09
  0.332758620689E+01  0.333620689655E+01  0.331896551724E+01  0.219715419884E+11  0.181909365724E+11  0.378060541604E+10  0.154693570997E+11  0.257994913606E+10  0.141630336627E+09
  0.331034482759E+01  0.331896551724E+01  0.330172413793E+01  0.220136720365E+11  0.182384681215E+11  0.377520391498E+10  0.155325880792E+11  0.256308285157E+10  0.142797190774E+09
  0.329310344827E+01  0.330172413793E+01  0.328448275862E+01  0.220613447674E+11  0.182915646302E+11  0.376978013722E+10  0.155992815086E+11  0.254835154499E+10  0.143931576664E+09
  0.327586206896E+01  0.328448275862E+01  0.326724137931E+01  0.221101996724E+11  0.183458484937E+11  0.376435117871E+10  0.156682898413E+11  0.253253328315E+10  0.145025369190E+09
  0.325862068966E+01  0.326724137931E+01  0.325000000000E+01  0.221620954075E+11  0.184032257563E+11  0.375886965120E+10  0.157390714262E+11  0.251807304850E+10  0.146081281598E+09
  0.321737288135E+01  0.325000000000E+01  0.318474576271E+01  0.222929457933E+11  0.185473135024E+11  0.374563229092E+10  0.159155286190E+11  0.248350836713E+10  0.148276516323E+09
  0.307288135593E+01  0.318474576271E+01  0.296101694915E+01  0.228617262080E+11  0.191616193564E+11  0.370010685166E+10  0.166240425813E+11  0.238334435132E+10  0.154232423792E+09
  0.284915254237E+01  0.296101694915E+01  0.273728813559E+01  0.241304636191E+11  0.204588125989E+11  0.367165102024E+10  0.180102624402E+11  0.228707257560E+10  0.161477583158E+09
  0.271864406780E+01  0.273728813559E+01  0.270000000000E+01  0.257586343053E+11  0.214244012681E+11  0.433423303713E+10  0.189948769840E+11  0.226456037512E+10  0.164963908984E+09
  0.269193548387E+01  0.270000000000E+01  0.268387096774E+01  0.270571245723E+11  0.216562847789E+11  0.540083979336E+10  0.192245807342E+11  0.226604938513E+10  0.165654659589E+09
  0.267580645161E+01  0.268387096774E+01  0.266774193548E+01  0.285249765512E+11  0.218058015634E+11  0.671917498776E+10  0.193717503732E+11  0.226796219593E+10  0.166088994307E+09
  0.265967741935E+01  0.266774193548E+01  0.265161290323E+01  0.308104884028E+11  0.219614872850E+11  0.884900111790E+10  0.195248685770E+11  0.227010058307E+10  0.166518124852E+09
  0.264354838710E+01  0.265161290323E+01  0.263548387097E+01  0.343234391453E+11  0.221250071007E+11  0.121984320446E+11  0.196848507653E+11  0.227319205896E+10  0.166964276433E+09
  0.262741935484E+01  0.263548387097E+01  0.261935483871E+01  0.396025444217E+11  0.222977486594E+11  0.173047957622E+11  0.198539758142E+11  0.227636000255E+10  0.167412842668E+09
  0.261129032258E+01  0.261935483871E+01  0.260322580645E+01  0.472420869548E+11  0.224842702591E+11  0.247578166957E+11  0.200353568843E+11  0.228103437520E+10  0.167878999666E+09
  0.259112903226E+01  0.260322580645E+01  0.257903225806E+01  0.614670436963E+11  0.227439772909E+11  0.387230664054E+11  0.202888200858E+11  0.228668011420E+10  0.168477090883E+09
  0.257096774194E+01  0.257903225806E+01  0.256290322581E+01  0.812933667746E+11  0.230331549911E+11  0.582602117835E+11  0.205706231671E+11  0.229344993114E+10  0.169081892883E+09
  0.255483870968E+01  0.256290322581E+01  0.254677419355E+01  0.102116697640E+12  0.233007341445E+11  0.788159634952E+11  0.208306688792E+11  0.230044678121E+10  0.169618484167E+09
