 Incident-Energy Interpolation:
          18          2                                            

 Energy: 1.748830+6
 Cosine Interpolation:
          21          2                                            

 Cosine:-1.000000+0
 Secondary-Energy Interpolation:
          15          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 6.466870-8 4.263600+4 7.854660-8
  8.527200+4 9.552640-8 1.279100+5 9.993270-8 1.705400+5 9.934560-8
  4.050400+5 7.822970-8 6.182200+5 5.391950-8 7.034900+5 4.793000-8
  7.461300+5 4.697690-8 1.087200+6 5.196110-8 1.129900+6 5.089390-8
  1.172500+6 5.149900-8 1.428300+6 4.616710-8 1.684100+6 3.501930-8
  1.939900+6 2.853680-8 2.067800+6 2.401470-8 2.153100+6 2.238780-8
  2.408900+6 2.033870-8 2.622100+6 1.687410-8 2.835300+6 1.435560-8
  3.048500+6 1.295620-8 3.219000+6 1.064170-8 3.474800+6 9.144270-9
  3.517500+6 9.144270-9 3.560100+6 8.433340-9 3.645400+6 7.737440-9
  3.688000+6 7.752670-9 3.730600+6 7.329090-9 3.901200+6 6.792080-9
  3.986500+6 7.434890-9 4.071700+6 7.525650-9 4.242300+6 5.672600-9
  4.284900+6 4.727230-9 4.370200+6 3.706130-9 4.412800+6 3.781670-9
  4.455500+6 3.441430-9 4.498100+6 6.429000-9 4.540700+6 5.167660-7
  4.583400+6 3.926970-7 4.626000+6 3.781670-9 4.668600+6 3.063120-9
  4.753900+6 2.142930-9 4.839200+6 1.928610-9 4.881800+6 2.029520-9
  4.924500+6 1.853060-9 4.967100+6 1.802610-9 5.052400+6 1.462280-9
  5.095000+6 1.184940-9 5.222900+6 1.51270-10 5.222910+6 0.000000+0

 Cosine:-9.000000-1
 Secondary-Energy Interpolation:
          49          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 6.659490-8 4.263600+4 8.440080-8
  8.527200+4 1.045000-7 1.705400+5 1.087770-7 4.903100+5 7.808420-8
  6.182200+5 6.049780-8 7.034900+5 5.288280-8 7.461300+5 5.156890-8
  9.166700+5 5.333230-8 9.593100+5 5.316640-8 1.172500+6 5.438680-8
  1.428300+6 5.152080-8 1.939900+6 3.133630-8 2.281000+6 2.338200-8
  2.707400+6 1.723710-8 2.920600+6 1.598450-8 2.963200+6 1.508660-8
  3.474800+6 9.878190-9 3.688000+6 8.843100-9 3.901200+6 7.321110-9
  3.943800+6 7.278580-9 4.114400+6 8.587870-9 4.199600+6 8.113560-9
  4.242300+6 6.994990-9 4.284900+6 6.900540-9 4.327500+6 5.057220-9
  4.370200+6 5.057220-9 4.412800+6 4.159130-9 4.498100+6 3.473930-9
  4.540700+6 3.875540-9 4.583400+6 9.629960-8 4.626000+6 3.408430-7
  4.668600+6 3.440390-7 4.711300+6 2.084570-7 4.753900+6 3.686620-9
  4.796500+6 2.315830-9 4.924500+6 2.189800-9 4.967100+6 2.000880-9
  5.009700+6 1.890540-9 5.052400+6 1.882650-9 5.137600+6 1.599090-9
  5.180300+6 1.410020-9 5.222900+6 1.150080-9 5.265500+6 7.24703-10
  5.308200+6 3.78109-10 5.350800+6 1.41791-10 5.393400+6 2.36315-11
  5.393410+6 0.000000+0                                            

 Cosine:-8.000000-1
 Secondary-Energy Interpolation:
          53          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 6.974780-8 4.263600+4 8.717150-8
  8.527200+4 1.087540-7 1.279100+5 1.136290-7 3.197700+5 1.020410-7
  5.329500+5 7.858660-8 7.034900+5 5.532940-8 7.461300+5 5.184250-8
  7.887600+5 5.163010-8 1.129900+6 5.575400-8 1.215100+6 5.518710-8
  1.300400+6 5.654870-8 1.556200+6 5.026850-8 2.110500+6 2.901210-8
  2.323700+6 2.448530-8 2.366300+6 2.459460-8 2.451600+6 2.391840-8
  2.707400+6 1.936910-8 3.005800+6 1.644910-8 3.048500+6 1.543390-8
  3.261600+6 1.361600-8 3.304300+6 1.366300-8 3.560100+6 1.136490-8
  3.602700+6 1.145940-8 3.645400+6 1.113660-8 3.730600+6 9.586150-9
  3.773300+6 9.310560-9 3.815900+6 9.342090-9 3.901200+6 8.531540-9
  4.029100+6 9.090360-9 4.114400+6 8.169500-9 4.242300+6 9.735670-9
  4.284900+6 9.680500-9 4.498100+6 5.658790-9 4.626000+6 4.132020-9
  4.668600+6 5.099960-9 4.711300+6 1.656790-7 4.753900+6 3.905030-7
  4.796500+6 3.894310-7 4.839200+6 2.065510-7 4.881800+6 4.250020-9
  4.924500+6 2.786050-9 5.009700+6 2.125000-9 5.052400+6 2.644430-9
  5.095000+6 2.266620-9 5.137600+6 2.006960-9 5.222900+6 2.164360-9
  5.308200+6 2.030550-9 5.393400+6 1.038910-9 5.436100+6 4.72216-10
  5.478700+6 1.18057-10 5.478710+6 0.000000+0                      

 Cosine:-7.000000-1
 Secondary-Energy Interpolation:
          54          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 7.328960-8 8.527200+4 1.130840-7
  1.279100+5 1.218450-7 2.131800+5 1.192840-7 6.608600+5 7.167170-8
  7.461300+5 5.879470-8 7.887600+5 5.518850-8 8.314000+5 5.443340-8
  9.593100+5 5.691710-8 1.001900+6 5.654680-8 1.300400+6 6.037660-8
  1.343000+6 5.900880-8 1.385700+6 5.904960-8 1.598800+6 5.345020-8
  2.153100+6 3.188940-8 2.579500+6 2.277960-8 2.963200+6 1.902230-8
  3.091100+6 1.633390-8 3.176400+6 1.538300-8 3.219000+6 1.565010-8
  3.432200+6 1.304040-8 3.517500+6 1.304040-8 3.730600+6 1.113820-8
  3.815900+6 1.149210-8 3.943800+6 1.003780-8 4.029100+6 9.605500-9
  4.071700+6 9.786300-9 4.242300+6 8.913810-9 4.370200+6 1.036790-8
  4.498100+6 8.402930-9 4.583400+6 5.824650-9 4.626000+6 6.131180-9
  4.668600+6 4.739890-9 4.711300+6 4.975730-9 4.753900+6 4.669200-9
  4.796500+6 5.046430-9 4.839200+6 1.895470-7 4.881800+6 4.200620-7
  4.924500+6 4.356170-7 4.967100+6 2.440500-7 5.009700+6 4.315300-9
  5.052400+6 3.466370-9 5.095000+6 3.042040-9 5.265500+6 2.578260-9
  5.308200+6 2.271680-9 5.350800+6 2.130170-9 5.436100+6 1.996540-9
  5.478700+6 1.705710-9 5.521400+6 1.281250-9 5.564000+6 6.60265-10
  5.606600+6 2.82975-10 5.649300+6 2.35814-11 5.649310+6 0.000000+0

 Cosine:-6.000000-1
 Secondary-Energy Interpolation:
          63          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 7.538790-8 4.263600+4 9.218270-8
  8.527200+4 1.161500-7 1.279100+5 1.249010-7 1.705400+5 1.264460-7
  3.197700+5 1.170920-7 5.329500+5 9.050150-8 6.608600+5 7.873740-8
  7.887600+5 6.163770-8 8.314000+5 5.774350-8 8.740400+5 5.701990-8
  9.166700+5 5.788550-8 9.593100+5 5.772750-8 1.300400+6 6.185590-8
  1.598800+6 5.853020-8 1.812000+6 5.164180-8 2.110500+6 3.689160-8
  2.451600+6 2.766930-8 2.963200+6 2.012100-8 3.005800+6 2.034100-8
  3.133700+6 1.803710-8 3.219000+6 1.777010-8 3.261600+6 1.778590-8
  3.474800+6 1.512810-8 3.517500+6 1.514360-8 3.773300+6 1.351630-8
  3.901200+6 1.166050-8 3.943800+6 1.190420-8 4.029100+6 1.180210-8
  4.071700+6 1.100800-8 4.157000+6 1.029230-8 4.327500+6 9.765560-9
  4.455500+6 1.112590-8 4.540700+6 1.085060-8 4.583400+6 1.016650-8
  4.626000+6 8.987270-9 4.668600+6 8.586280-9 4.711300+6 7.689820-9
  4.796500+6 5.331000-9 4.839200+6 5.519640-9 4.881800+6 4.882900-9
  4.924500+6 4.693990-9 4.967100+6 2.041100-7 5.009700+6 4.472180-7
  5.052400+6 4.786610-7 5.095000+6 3.081880-7 5.137600+6 4.930010-9
  5.180300+6 3.986460-9 5.222900+6 3.396840-9 5.265500+6 3.074240-9
  5.308200+6 3.035060-9 5.436100+6 2.398140-9 5.478700+6 2.343130-9
  5.521400+6 2.398170-9 5.564000+6 2.295950-9 5.606600+6 1.989290-9
  5.649300+6 1.336680-9 5.691900+6 8.17739-10 5.734500+6 3.69547-10
  5.777200+6 1.72980-10 5.819800+6 2.35883-11 5.819810+6 0.000000+0

 Cosine:-5.000000-1
 Secondary-Energy Interpolation:
          54          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 7.689310-8 4.263600+4 9.479050-8
  8.527200+4 1.201670-7 1.705400+5 1.356780-7 3.197700+5 1.248550-7
  7.034900+5 8.155720-8 8.314000+5 6.353860-8 9.166700+5 6.063730-8
  9.593100+5 6.161210-8 1.001900+6 6.071770-8 1.172500+6 6.308430-8
  1.215100+6 6.264450-8 1.343000+6 6.403630-8 1.556200+6 6.140790-8
  1.598800+6 6.202340-8 1.684100+6 6.112610-8 1.854700+6 5.223760-8
  2.366300+6 3.356650-8 2.707400+6 2.662240-8 3.005800+6 2.193490-8
  3.219000+6 2.013390-8 3.346900+6 1.786880-8 3.730600+6 1.459700-8
  3.773300+6 1.470710-8 4.157000+6 1.168720-8 4.199600+6 1.184450-8
  4.412800+6 1.060970-8 4.498100+6 1.084550-8 4.626000+6 1.276470-8
  4.668600+6 1.254440-8 4.796500+6 8.722210-9 4.881800+6 6.952580-9
  5.009700+6 5.450380-9 5.052400+6 5.851510-9 5.095000+6 1.703750-7
  5.137600+6 4.804800-7 5.180300+6 5.109030-7 5.222900+6 4.246360-7
  5.265500+6 5.591840-9 5.308200+6 4.412290-9 5.350800+6 3.562850-9
  5.436100+6 3.114540-9 5.478700+6 3.090960-9 5.521400+6 2.854930-9
  5.564000+6 3.114540-9 5.606600+6 2.941430-9 5.691900+6 2.367320-9
  5.734500+6 1.958320-9 5.777200+6 1.651620-9 5.819800+6 1.101060-9
  5.905100+6 2.43806-10 5.947700+6 4.71882-11 5.947710+6 0.000000+0

 Cosine:-4.000000-1
 Secondary-Energy Interpolation:
          61          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 7.845360-8 4.263600+4 9.891620-8
  8.527200+4 1.265460-7 1.279100+5 1.381450-7 1.705400+5 1.428000-7
  3.624100+5 1.300580-7 6.608600+5 9.347940-8 7.887600+5 8.140020-8
  8.740400+5 6.806780-8 9.166700+5 6.419950-8 9.593100+5 6.389340-8
  1.001900+6 6.492120-8 1.044600+6 6.411200-8 1.343000+6 6.672420-8
  1.385700+6 6.655860-8 1.428300+6 6.743050-8 1.470900+6 6.709920-8
  1.513600+6 6.716150-8 1.812000+6 6.027840-8 2.366300+6 3.702560-8
  2.750000+6 2.753460-8 3.176400+6 2.229350-8 3.517500+6 1.926800-8
  3.645400+6 1.730330-8 3.773300+6 1.673780-8 3.986500+6 1.457650-8
  4.157000+6 1.403440-8 4.242300+6 1.246280-8 4.284900+6 1.230560-8
  4.370200+6 1.287930-8 4.498100+6 1.091490-8 4.540700+6 1.089900-8
  4.668600+6 1.263590-8 4.711300+6 1.260430-8 4.796500+6 1.275370-8
  4.839200+6 1.238440-8 4.967100+6 8.628060-9 5.095000+6 6.082180-9
  5.137600+6 6.105630-9 5.180300+6 5.964420-9 5.222900+6 8.514940-8
  5.265500+6 5.078590-7 5.308200+6 5.287020-7 5.350800+6 5.284510-7
  5.393400+6 6.909570-8 5.436100+6 4.479020-9 5.478700+6 4.290600-9
  5.521400+6 3.536030-9 5.564000+6 3.158910-9 5.649300+6 3.300430-9
  5.777200+6 2.789610-9 5.819800+6 2.844630-9 5.862400+6 2.569580-9
  5.905100+6 2.113800-9 5.947700+6 1.461590-9 5.990300+6 9.03676-10
  6.033000+6 4.79334-10 6.075600+6 1.65022-10 6.118300+6 4.71490-11
  6.118310+6 0.000000+0                                            

 Cosine:-3.000000-1
 Secondary-Energy Interpolation:
          54          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 8.070020-8 4.263600+4 1.020330-7
  8.527200+4 1.319410-7 1.279100+5 1.458140-7 1.705400+5 1.515230-7
  2.771300+5 1.466500-7 8.740400+5 8.181210-8 9.593100+5 6.967320-8
  1.044600+6 6.619830-8 1.385700+6 6.899310-8 1.470900+6 6.862600-8
  1.598800+6 6.961900-8 1.684100+6 6.818060-8 1.726800+6 6.819420-8
  1.982600+6 6.013570-8 2.323700+6 4.436580-8 2.536800+6 3.667440-8
  2.920600+6 2.827870-8 3.176400+6 2.552220-8 3.389600+6 2.191180-8
  3.474800+6 2.207640-8 3.517500+6 2.192780-8 3.560100+6 2.052590-8
  3.773300+6 1.860720-8 3.815900+6 1.874050-8 3.943800+6 1.691560-8
  4.071700+6 1.655550-8 4.455500+6 1.299210-8 4.668600+6 1.173920-8
  4.839200+6 1.389280-8 4.967100+6 1.325050-8 5.009700+6 1.226380-8
  5.052400+6 1.017300-8 5.222900+6 6.860230-9 5.265500+6 6.296460-9
  5.308200+6 6.319930-9 5.350800+6 8.269940-9 5.393400+6 4.658240-7
  5.436100+6 5.470900-7 5.478700+6 5.496070-7 5.564000+6 5.239010-9
  5.649300+6 4.025490-9 5.691900+6 3.735450-9 5.734500+6 3.751100-9
  5.862400+6 3.461390-9 5.947700+6 3.022870-9 5.990300+6 2.592170-9
  6.033000+6 2.466870-9 6.118300+6 1.346980-9 6.160900+6 6.57835-10
  6.203500+6 2.50601-10 6.246200+6 2.34940-11 6.246210+6 0.000000+0

 Cosine:-2.000000-1
 Secondary-Energy Interpolation:
          60          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 8.323070-8 4.263600+4 1.071100-7
  8.527200+4 1.385580-7 1.705400+5 1.573870-7 2.131800+5 1.607430-7
  3.624100+5 1.499330-7 6.608600+5 1.107540-7 8.740400+5 9.082510-8
  1.001900+6 7.436250-8 1.087200+6 6.976640-8 1.215100+6 7.098470-8
  1.257800+6 7.038640-8 1.428300+6 7.302620-8 1.470900+6 7.301880-8
  1.513600+6 7.319960-8 1.556200+6 7.304080-8 1.598800+6 7.336240-8
  1.641500+6 7.201460-8 1.684100+6 7.285270-8 1.769400+6 7.255360-8
  2.110500+6 6.061780-8 2.451600+6 4.417390-8 2.750000+6 3.533870-8
  3.048500+6 2.827720-8 3.091100+6 2.855220-8 3.602700+6 2.185990-8
  3.645400+6 2.191490-8 3.901200+6 1.988840-8 4.029100+6 1.782240-8
  4.114400+6 1.751630-8 4.157000+6 1.758680-8 4.370200+6 1.633010-8
  4.711300+6 1.323520-8 4.753900+6 1.350250-8 4.796500+6 1.300740-8
  5.052400+6 1.480640-8 5.137600+6 1.296820-8 5.265500+6 8.907120-9
  5.350800+6 7.430720-9 5.436100+6 6.645090-9 5.478700+6 6.975140-9
  5.564000+6 5.600260-7 5.606600+6 5.723960-7 5.649300+6 5.430070-7
  5.691900+6 8.412420-9 5.734500+6 5.796700-9 5.777200+6 4.335780-9
  5.819800+6 4.218010-9 5.905100+6 3.487540-9 5.947700+6 3.416840-9
  5.990300+6 3.628940-9 6.033000+6 3.346170-9 6.160900+6 3.071240-9
  6.246200+6 1.955870-9 6.288800+6 1.013280-9 6.331400+6 4.79139-10
  6.374100+6 1.17824-10 6.416700+6 2.35644-11 6.416710+6 0.000000+0

 Cosine:-1.000000-1
 Secondary-Energy Interpolation:
          59          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 8.567260-8 4.263600+4 1.103140-7
  8.527200+4 1.439190-7 1.279100+5 1.596380-7 2.131800+5 1.686130-7
  3.197700+5 1.660570-7 7.461300+5 1.120380-7 1.087200+6 7.544540-8
  1.129900+6 7.386530-8 1.172500+6 7.480120-8 1.300400+6 7.392920-8
  1.513600+6 7.709730-8 1.556200+6 7.682100-8 1.598800+6 7.693330-8
  1.641500+6 7.663330-8 1.684100+6 7.664120-8 1.939900+6 7.344940-8
  2.664700+6 4.333620-8 2.920600+6 3.561640-8 3.091100+6 3.321900-8
  3.219000+6 2.940700-8 3.304300+6 2.810990-8 3.346900+6 2.818830-8
  3.432200+6 2.777950-8 3.560100+6 2.509090-8 3.815900+6 2.337750-8
  4.029100+6 2.012340-8 4.114400+6 2.068930-8 4.242300+6 1.796160-8
  4.284900+6 1.782800-8 4.370200+6 1.815040-8 4.839200+6 1.414110-8
  4.967100+6 1.394470-8 5.180300+6 1.641340-8 5.265500+6 1.486470-8
  5.393400+6 1.002230-8 5.436100+6 9.314770-9 5.478700+6 7.852890-9
  5.564000+6 7.216150-9 5.606600+6 7.381330-9 5.649300+6 3.546730-8
  5.691900+6 5.695880-7 5.777200+6 5.708300-7 5.862400+6 6.862200-9
  5.905100+6 5.093550-9 5.947700+6 4.339210-9 5.990300+6 4.292020-9
  6.033000+6 4.354810-9 6.075600+6 4.213240-9 6.118300+6 3.733870-9
  6.203500+6 3.285750-9 6.246200+6 3.317180-9 6.331400+6 2.908460-9
  6.374100+6 2.452540-9 6.459300+6 1.037590-9 6.502000+6 5.03076-10
  6.544600+6 1.65073-10 6.544610+6 0.000000+0                      

 Cosine: 0.000000+0
 Secondary-Energy Interpolation:
          63          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 9.136950-8 4.263600+4 1.190020-7
  8.527200+4 1.543560-7 2.131800+5 1.829640-7 3.624100+5 1.728370-7
  8.740400+5 1.085820-7 1.172500+6 7.952890-8 1.300400+6 8.026760-8
  1.385700+6 7.921390-8 1.513600+6 8.142040-8 1.556200+6 8.064300-8
  1.598800+6 8.180910-8 1.641500+6 8.043150-8 1.684100+6 8.089790-8
  1.726800+6 8.015090-8 1.769400+6 8.116990-8 1.897300+6 7.883380-8
  1.939900+6 7.946410-8 2.622100+6 4.939640-8 2.877900+6 4.115840-8
  3.261600+6 3.149160-8 3.730600+6 2.540380-8 3.773300+6 2.555320-8
  3.943800+6 2.276360-8 4.029100+6 2.226350-8 4.071700+6 2.289530-8
  4.284900+6 2.129840-8 4.498100+6 1.827220-8 4.540700+6 1.843020-8
  4.583400+6 1.810550-8 4.626000+6 1.814050-8 4.711300+6 1.783390-8
  4.839200+6 1.605310-8 4.881800+6 1.608800-8 5.137600+6 1.435990-8
  5.180300+6 1.442120-8 5.308200+6 1.760550-8 5.350800+6 1.727210-8
  5.393400+6 1.602670-8 5.436100+6 1.231600-8 5.478700+6 1.215800-8
  5.521400+6 1.136860-8 5.564000+6 9.605480-9 5.734500+6 7.289620-9
  5.777200+6 7.447670-9 5.862400+6 6.413460-7 5.905100+6 6.399650-7
  5.947700+6 5.004420-7 5.990300+6 8.658070-9 6.033000+6 6.693270-9
  6.075600+6 5.482440-9 6.118300+6 4.930120-9 6.160900+6 4.833420-9
  6.331400+6 3.798320-9 6.459300+6 3.570240-9 6.502000+6 3.096520-9
  6.544600+6 2.464940-9 6.587300+6 1.622840-9 6.629900+6 8.68441-10
  6.672500+6 3.77206-10 6.715200+6 7.89505-11 6.715210+6 0.000000+0

 Cosine: 1.000000-1
 Secondary-Energy Interpolation:
          58          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 9.582900-8 4.263600+4 1.237520-7
  8.527200+4 1.624730-7 2.131800+5 1.907040-7 2.771300+5 1.939620-7
  8.314000+5 1.253270-7 1.172500+6 8.736870-8 1.257800+6 8.197020-8
  1.343000+6 8.281610-8 1.385700+6 8.246550-8 1.513600+6 8.530270-8
  1.641500+6 8.305450-8 1.684100+6 8.320420-8 1.726800+6 8.313380-8
  1.812000+6 8.382570-8 1.982600+6 8.174110-8 2.025200+6 8.207780-8
  2.963200+6 4.246250-8 3.219000+6 3.771410-8 3.389600+6 3.240710-8
  3.474800+6 3.151850-8 3.517500+6 3.186440-8 3.645400+6 2.927030-8
  4.242300+6 2.306680-8 4.327500+6 2.393990-8 4.498100+6 2.029970-8
  4.583400+6 1.956070-8 4.626000+6 1.983600-8 4.668600+6 1.935640-8
  4.753900+6 1.956820-8 5.095000+6 1.575550-8 5.265500+6 1.504790-8
  5.308200+6 1.520490-8 5.393400+6 1.733580-8 5.436100+6 1.769710-8
  5.521400+6 1.603080-8 5.734500+6 9.984830-9 5.862400+6 8.868210-9
  5.905100+6 7.972190-9 5.947700+6 1.300760-7 5.990300+6 5.888460-7
  6.075600+6 6.037090-7 6.118300+6 3.192610-7 6.160900+6 6.580700-9
  6.203500+6 6.391860-9 6.246200+6 4.811530-9 6.288800+6 5.188750-9
  6.331400+6 4.740950-9 6.374100+6 4.033200-9 6.416700+6 4.504920-9
  6.459300+6 3.986050-9 6.587300+6 3.679420-9 6.672500+6 3.121190-9
  6.800400+6 7.94038-10 6.843100+6 2.67308-10 6.885700+6 2.35861-11
  6.885710+6 0.000000+0                                            

 Cosine: 2.000000-1
 Secondary-Energy Interpolation:
          61          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 1.039770-7 4.263600+4 1.330020-7
  8.527200+4 1.731830-7 1.279100+5 1.885850-7 2.131800+5 2.017580-7
  3.197700+5 2.067850-7 8.740400+5 1.313520-7 1.257800+6 9.161550-8
  1.343000+6 8.593010-8 1.428300+6 8.682420-8 1.513600+6 8.597110-8
  1.641500+6 8.792740-8 1.726800+6 8.727850-8 1.769400+6 8.778450-8
  1.812000+6 8.752370-8 1.854700+6 8.766200-8 1.897300+6 8.694670-8
  1.939900+6 8.739600-8 1.982600+6 8.670160-8 2.025200+6 8.678310-8
  2.153100+6 8.541950-8 2.750000+6 5.789140-8 3.219000+6 4.045700-8
  3.602700+6 3.313330-8 4.029100+6 2.717870-8 4.071700+6 2.740650-8
  4.199600+6 2.585670-8 4.284900+6 2.601400-8 4.498100+6 2.339450-8
  4.540700+6 2.359940-8 4.626000+6 2.328470-8 4.668600+6 2.212050-8
  4.924500+6 1.944590-8 4.967100+6 1.975240-8 5.308200+6 1.640140-8
  5.478700+6 1.699960-8 5.606600+6 1.879310-8 5.691900+6 1.732960-8
  5.862400+6 1.047790-8 5.905100+6 1.038350-8 5.947700+6 9.274450-9
  5.990300+6 1.019490-8 6.033000+6 8.353930-9 6.075600+6 9.840960-9
  6.118300+6 2.933130-7 6.160900+6 6.111450-7 6.246200+6 6.231490-7
  6.288800+6 2.351200-7 6.331400+6 7.126950-9 6.416700+6 5.852450-9
  6.459300+6 4.932220-9 6.544600+6 5.270650-9 6.672500+6 4.397340-9
  6.715200+6 4.436680-9 6.757800+6 4.279340-9 6.800400+6 3.870280-9
  6.971000+6 8.57462-10 7.013600+6 4.16926-10 7.056200+6 2.59594-10
  7.056210+6 0.000000+0                                            

 Cosine: 3.000000-1
 Secondary-Energy Interpolation:
          61          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 1.097120-7 4.263600+4 1.431620-7
  8.527200+4 1.879980-7 1.705400+5 2.101810-7 3.197700+5 2.182710-7
  4.476800+5 2.066850-7 1.001900+6 1.284990-7 1.343000+6 9.586490-8
  1.428300+6 9.070660-8 1.513600+6 9.208840-8 1.598800+6 9.115440-8
  1.812000+6 9.414180-8 2.110500+6 8.906200-8 2.195800+6 8.968860-8
  2.451600+6 8.172720-8 2.835300+6 6.190500-8 3.261600+6 4.504840-8
  3.815900+6 3.271490-8 3.858600+6 3.286370-8 4.114400+6 2.942360-8
  4.157000+6 2.998810-8 4.498100+6 2.570140-8 4.540700+6 2.599130-8
  4.668600+6 2.439280-8 4.711300+6 2.452600-8 4.839200+6 2.349210-8
  4.967100+6 2.118040-8 5.009700+6 2.121950-8 5.052400+6 2.103150-8
  5.095000+6 2.109420-8 5.521400+6 1.702740-8 5.777200+6 1.946450-8
  5.819800+6 1.908010-8 5.905100+6 1.516210-8 5.990300+6 1.318780-8
  6.033000+6 1.151890-8 6.075600+6 1.083690-8 6.118300+6 9.168010-9
  6.160900+6 9.708460-9 6.203500+6 9.027000-9 6.246200+6 1.010850-8
  6.288800+6 4.182480-7 6.331400+6 6.515580-7 6.416700+6 6.744980-7
  6.459300+6 2.057170-7 6.502000+6 7.358100-9 6.544600+6 6.911110-9
  6.587300+6 5.759160-9 6.629900+6 5.947180-9 6.672500+6 5.359710-9
  6.757800+6 5.171670-9 6.800400+6 4.772040-9 6.971000+6 4.160820-9
  7.013600+6 3.604490-9 7.056200+6 2.805230-9 7.098900+6 1.692560-9
  7.141500+6 9.08971-10 7.184200+6 3.99634-10 7.226800+6 9.40298-11
  7.226810+6 0.000000+0                                            

 Cosine: 4.000000-1
 Secondary-Energy Interpolation:
          67          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.131790+4 0.000000+0 2.131800+4 1.135660-7 4.263600+4 1.510950-7
  8.527200+4 2.035880-7 1.279100+5 2.226520-7 3.197700+5 2.371020-7
  4.050400+5 2.347300-7 6.608600+5 1.906580-7 1.087200+6 1.332360-7
  1.470900+6 9.731190-8 1.598800+6 9.870220-8 1.684100+6 9.738620-8
  1.726800+6 9.768300-8 1.769400+6 9.718230-8 1.812000+6 9.849820-8
  1.854700+6 9.789920-8 1.897300+6 9.828200-8 1.939900+6 9.725050-8
  1.982600+6 9.774440-8 2.281000+6 9.273450-8 2.323700+6 9.334570-8
  2.494200+6 8.840400-8 3.219000+6 5.282920-8 3.474800+6 4.474990-8
  3.901200+6 3.494510-8 4.071700+6 3.233320-8 4.114400+6 3.241160-8
  4.157000+6 3.196440-8 4.199600+6 3.199590-8 4.412800+6 2.968970-8
  4.455500+6 2.970510-8 4.753900+6 2.646550-8 4.796500+6 2.678740-8
  5.095000+6 2.300660-8 5.393400+6 2.044160-8 5.436100+6 2.061400-8
  5.564000+6 1.892740-8 5.691900+6 1.935120-8 5.777200+6 1.870010-8
  5.819800+6 1.902130-8 5.947700+6 2.216710-8 5.990300+6 1.936670-8
  6.075600+6 1.677820-8 6.118300+6 1.447200-8 6.160900+6 1.393090-8
  6.246200+6 1.096610-8 6.288800+6 1.124850-8 6.374100+6 9.106650-9
  6.416700+6 1.044840-8 6.459300+6 4.827800-7 6.502000+6 7.061210-7
  6.544600+6 7.003100-7 6.587300+6 7.281080-7 6.629900+6 2.468510-7
  6.672500+6 7.812430-9 6.715200+6 6.541600-9 6.757800+6 6.800490-9
  6.843100+6 5.851640-9 6.971000+6 5.632020-9 7.013600+6 5.365320-9
  7.056200+6 4.698560-9 7.184200+6 4.110250-9 7.269400+6 1.992390-9
  7.312100+6 1.090310-9 7.354700+6 5.17697-10 7.397300+6 1.41193-10
  7.397310+6 0.000000+0                                            

 Cosine: 5.000000-1
