         130          8          2 
 
Angular distribution:

          eV  Coefficients
  ----------  --------------------------------------------------
  5.400000e+5 -1.968000e-1  1.759400e-2 -1.611600e-4  1.356400e-6 -1.331400e-8  6.55120e-11  7.60130e-12 -5.63730e-12  
  5.600000e+5 -2.027900e-1  1.894500e-2 -1.791200e-4  1.565000e-6 -1.594100e-8  8.24820e-11  7.91980e-12 -5.89440e-12  
  5.800000e+5 -2.086300e-1  2.034500e-2 -1.982900e-4  1.796100e-6 -1.896200e-8  1.02690e-10  8.23320e-12 -6.15370e-12  
  6.000000e+5 -2.143400e-1  2.179100e-2 -2.186700e-4  2.051100e-6 -2.241700e-8  1.26580e-10  8.53970e-12 -6.41500e-12  
  6.200000e+5 -2.198900e-1  2.328300e-2 -2.403000e-4  2.331600e-6 -2.634900e-8  1.54660e-10  8.83730e-12 -6.67800e-12  
  6.400000e+5 -2.252900e-1  2.482000e-2 -2.632000e-4  2.639000e-6 -3.080400e-8  1.87460e-10  9.12380e-12 -6.94250e-12  
  6.600000e+5 -2.305300e-1  2.640200e-2 -2.873700e-4  2.974800e-6 -3.582900e-8  2.25550e-10  9.39650e-12 -7.20820e-12  
  6.800000e+5 -2.356100e-1  2.802800e-2 -3.128500e-4  3.340300e-6 -4.147500e-8  2.69580e-10  9.65280e-12 -7.47490e-12  
  7.000000e+5 -2.405300e-1  2.969600e-2 -3.396200e-4  3.737100e-6 -4.779300e-8  3.20220e-10  9.88940e-12 -7.74220e-12  
  7.500000e+5 -2.520900e-1  3.404300e-2 -4.123400e-4  4.875800e-6 -6.689300e-8  4.80620e-10  1.03720e-11 -8.41100e-12  
  8.000000e+5 -2.625600e-1  3.863100e-2 -4.933700e-4  6.242100e-6 -9.145000e-8  6.99800e-10  1.06450e-11 -9.07580e-12  
  8.500000e+5 -2.719000e-1  4.343900e-2 -5.827000e-4  7.858400e-6 -1.224500e-7  9.92680e-10  1.06300e-11 -9.72960e-12  
  9.000000e+5 -2.801000e-1  4.844400e-2 -6.802600e-4  9.746200e-6 -1.609400e-7  1.376400e-9  1.02290e-11 -1.03640e-11  
  9.500000e+5 -2.871300e-1  5.362300e-2 -7.858700e-4  1.192600e-5 -2.080400e-7  1.870300e-9  9.32440e-12 -1.09680e-11  
  1.000000e+6 -2.929800e-1  5.895400e-2 -8.992900e-4  1.441700e-5 -2.649100e-7  2.496100e-9  7.77540e-12 -1.15310e-11  
  1.100000e+6 -3.011700e-1  6.996500e-2 -1.148200e-3  2.040000e-5 -4.127800e-7  4.242400e-9  2.06050e-12 -1.24720e-11  
  1.200000e+6 -3.048000e-1  8.128000e-2 -1.423900e-3  2.781300e-5 -6.144100e-7  6.836500e-9 -8.55780e-12 -1.30370e-11  
  1.300000e+6 -3.041200e-1  9.270300e-2 -1.722300e-3  3.674500e-5 -8.797300e-7  1.053800e-8 -2.61950e-11 -1.30190e-11  
  1.400000e+6 -2.994800e-1  1.040600e-1 -2.039300e-3  4.725000e-5 -1.218500e-6  1.564500e-8 -5.34840e-11 -1.21410e-11  
  1.500000e+6 -2.913000e-1  1.151800e-1 -2.370300e-3  5.935400e-5 -1.639900e-6  2.249300e-8 -9.36060e-11 -1.00300e-11  
  1.600000e+6 -2.800600e-1  1.259500e-1 -2.711200e-3  7.306100e-5 -2.152600e-6  3.145900e-8 -1.50330e-10 -6.20190e-12  
  1.700000e+6 -2.662400e-1  1.362500e-1 -3.058000e-3  8.834900e-5 -2.764500e-6  4.296400e-8 -2.28020e-10 -2.88910e-14  
  1.800000e+6 -2.503300e-1  1.460200e-1 -3.407300e-3  1.051900e-4 -3.483100e-6  5.747500e-8 -3.31700e-10  9.28870e-12  
  1.900000e+6 -2.327800e-1  1.551900e-1 -3.756200e-3  1.235300e-4 -4.315100e-6  7.551100e-8 -4.67070e-10  2.27600e-11  
  2.000000e+6 -2.140200e-1  1.637500e-1 -4.102400e-3  1.433300e-4 -5.266600e-6  9.765300e-8 -6.40590e-10  4.16450e-11  
  2.100000e+6 -1.944200e-1  1.716800e-1 -4.444000e-3  1.645400e-4 -6.343800e-6  1.245500e-7 -8.59520e-10  6.75090e-11  
  2.200000e+6 -1.743000e-1  1.789900e-1 -4.779800e-3  1.871300e-4 -7.552400e-6  1.569100e-7 -1.132100e-9  1.02270e-10  
  2.300000e+6 -1.539400e-1  1.857000e-1 -5.108900e-3  2.110300e-4 -8.898100e-6  1.955500e-7 -1.467400e-9  1.48290e-10  
  2.400000e+6 -1.335700e-1  1.918300e-1 -5.430700e-3  2.362400e-4 -1.038700e-5  2.413600e-7 -1.876000e-9  2.08410e-10  
  2.500000e+6 -1.133700e-1  1.974100e-1 -5.745200e-3  2.627100e-4 -1.202400e-5  2.953300e-7 -2.369500e-9  2.86080e-10  
  2.600000e+6 -9.349300e-2  2.024900e-1 -6.052200e-3  2.904300e-4 -1.381700e-5  3.585700e-7 -2.961100e-9  3.85420e-10  
  2.700000e+6 -7.405100e-2  2.070900e-1 -6.352000e-3  3.194000e-4 -1.577100e-5  4.322800e-7 -3.665700e-9  5.11340e-10  
  2.800000e+6 -5.512800e-2  2.112600e-1 -6.644900e-3  3.495900e-4 -1.789400e-5  5.178000e-7 -4.500000e-9  6.69670e-10  
  2.900000e+6 -3.678500e-2  2.150300e-1 -6.931200e-3  3.810200e-4 -2.019200e-5  6.165900e-7 -5.482900e-9  8.67290e-10  
  3.000000e+6 -1.906200e-2  2.184400e-1 -7.211500e-3  4.136900e-4 -2.267400e-5  7.302500e-7 -6.635600e-9  1.112200e-9  
  3.100000e+6 -1.983900e-3  2.215200e-1 -7.486000e-3  4.476100e-4 -2.534700e-5  8.605200e-7 -7.982000e-9  1.413900e-9  
  3.200000e+6  1.443800e-2  2.243000e-1 -7.755200e-3  4.827900e-4 -2.822000e-5  1.009300e-6 -9.548400e-9  1.783100e-9  
  3.300000e+6  3.020200e-2  2.268100e-1 -8.019700e-3  5.192500e-4 -3.130100e-5  1.178500e-6 -1.136500e-8  2.232600e-9  
  3.400000e+6  4.531400e-2  2.290800e-1 -8.279600e-3  5.570100e-4 -3.459900e-5  1.370500e-6 -1.346400e-8  2.776700e-9  
  3.500000e+6  5.978800e-2  2.311300e-1 -8.535500e-3  5.960900e-4 -3.812400e-5  1.587500e-6 -1.588200e-8  3.432000e-9  
  3.600000e+6  7.363900e-2  2.329900e-1 -8.787600e-3  6.365100e-4 -4.188500e-5  1.832100e-6 -1.866000e-8  4.217300e-9  
  3.700000e+6  8.688800e-2  2.346600e-1 -9.036200e-3  6.782800e-4 -4.589100e-5  2.106800e-6 -2.184200e-8  5.154100e-9  
  3.800000e+6  9.955700e-2  2.361800e-1 -9.281500e-3  7.214400e-4 -5.015200e-5  2.414600e-6 -2.547600e-8  6.266400e-9  
