  2.00000E-01  1.29149E-35
  2.99749E-01  9.92889E-34
  3.99499E-01  1.54177E-32
  4.99248E-01  1.07660E-31
  5.98997E-01  4.71362E-31
  6.98747E-01  1.52625E-30
  7.98496E-01  4.01013E-30
  8.98246E-01  9.04967E-30
  9.97995E-01  1.82036E-29
  1.09774E+00  3.34788E-29
  1.19749E+00  5.73240E-29
  1.29724E+00  9.26055E-29
  1.39699E+00  1.42570E-28
  1.49674E+00  2.10801E-28
  1.59649E+00  3.01166E-28
  1.69624E+00  4.17771E-28
  1.79599E+00  5.64905E-28
  1.89574E+00  7.46999E-28
  1.99549E+00  9.68575E-28
  2.09524E+00  1.23422E-27
  2.19499E+00  1.54853E-27
  2.29474E+00  1.91610E-27
  2.39449E+00  2.34151E-27
  2.49424E+00  2.82925E-27
  2.59398E+00  3.38377E-27
  2.69373E+00  4.00941E-27
  2.79348E+00  4.71043E-27
  2.89323E+00  5.49096E-27
  2.99298E+00  6.35502E-27
  3.09273E+00  7.30652E-27
  3.19248E+00  8.34920E-27
  3.29223E+00  9.48670E-27
  3.39198E+00  1.07225E-26
  3.49173E+00  1.20600E-26
  3.59148E+00  1.35023E-26
  3.69123E+00  1.50526E-26
  3.79098E+00  1.67138E-26
  3.89073E+00  1.84886E-26
  3.99048E+00  2.03797E-26
  4.09023E+00  2.23896E-26
  4.18997E+00  2.45207E-26
  4.28972E+00  2.67752E-26
  4.38947E+00  2.91553E-26
  4.48922E+00  3.16628E-26
  4.58897E+00  3.42997E-26
  4.68872E+00  3.70677E-26
  4.78847E+00  3.99684E-26
  4.88822E+00  4.30033E-26
  4.98797E+00  4.61738E-26
  5.08772E+00  4.94811E-26
  5.18747E+00  5.29264E-26
  5.28722E+00  5.65108E-26
  5.38697E+00  6.02353E-26
  5.48672E+00  6.41007E-26
  5.58647E+00  6.81077E-26
  5.68622E+00  7.22571E-26
  5.78596E+00  7.65495E-26
  5.88571E+00  8.09854E-26
  5.98546E+00  8.55653E-26
  6.08521E+00  9.02894E-26
  6.18496E+00  9.51581E-26
  6.28471E+00  1.00172E-25
  6.38446E+00  1.05330E-25
  6.48421E+00  1.10634E-25
  6.58396E+00  1.16083E-25
  6.68371E+00  1.21676E-25
  6.78346E+00  1.27415E-25
  6.88321E+00  1.33299E-25
  6.98296E+00  1.39327E-25
  7.08271E+00  1.45500E-25
  7.18246E+00  1.51817E-25
  7.28221E+00  1.58277E-25
  7.38195E+00  1.64882E-25
  7.48170E+00  1.71629E-25
  7.58145E+00  1.78519E-25
  7.68120E+00  1.85551E-25
  7.78095E+00  1.92725E-25
  7.88070E+00  2.00039E-25
  7.98045E+00  2.07494E-25
  8.08020E+00  2.15090E-25
  8.17995E+00  2.22824E-25
  8.27970E+00  2.30697E-25
  8.37945E+00  2.38708E-25
  8.47920E+00  2.46856E-25
  8.57895E+00  2.55141E-25
  8.67870E+00  2.63562E-25
  8.77845E+00  2.72117E-25
  8.87820E+00  2.80807E-25
  8.97794E+00  2.89630E-25
  9.07769E+00  2.98586E-25
  9.17744E+00  3.07674E-25
  9.27719E+00  3.16893E-25
  9.37694E+00  3.26242E-25
  9.47669E+00  3.35720E-25
  9.57644E+00  3.45326E-25
  9.67619E+00  3.55060E-25
  9.77594E+00  3.64921E-25
  9.87569E+00  3.74907E-25
  9.97544E+00  3.85019E-25
  1.00752E+01  3.95254E-25
  1.01749E+01  4.05612E-25
  1.02747E+01  4.16092E-25
  1.03744E+01  4.26694E-25
  1.04742E+01  4.37416E-25
  1.05739E+01  4.48257E-25
  1.06737E+01  4.59216E-25
  1.07734E+01  4.70293E-25
  1.08732E+01  4.81486E-25
  1.09729E+01  4.92795E-25
  1.10727E+01  5.04219E-25
  1.11724E+01  5.15756E-25
  1.12722E+01  5.27406E-25
  1.13719E+01  5.39167E-25
  1.14717E+01  5.51040E-25
  1.15714E+01  5.63023E-25
  1.16712E+01  5.75114E-25
  1.17709E+01  5.87314E-25
  1.18707E+01  5.99620E-25
  1.19704E+01  6.12033E-25
  1.20702E+01  6.24551E-25
  1.21699E+01  6.37173E-25
  1.22697E+01  6.49899E-25
  1.23694E+01  6.62727E-25
  1.24692E+01  6.75657E-25
  1.25689E+01  6.88687E-25
  1.26687E+01  7.01818E-25
  1.27684E+01  7.15046E-25
  1.28682E+01  7.28373E-25
  1.29679E+01  7.41797E-25
  1.30677E+01  7.55317E-25
  1.31674E+01  7.68932E-25
  1.32672E+01  7.82642E-25
  1.33669E+01  7.96445E-25
  1.34667E+01  8.10341E-25
  1.35664E+01  8.24328E-25
  1.36662E+01  8.38406E-25
  1.37659E+01  8.52575E-25
  1.38657E+01  8.66832E-25
  1.39654E+01  8.81178E-25
  1.40652E+01  8.95611E-25
  1.41649E+01  9.10131E-25
  1.42647E+01  9.24736E-25
  1.43644E+01  9.39427E-25
  1.44642E+01  9.54202E-25
  1.45639E+01  9.69060E-25
  1.46637E+01  9.84000E-25
  1.47634E+01  9.99022E-25
  1.48632E+01  1.01413E-24
  1.49629E+01  1.02931E-24
  1.50627E+01  1.04457E-24
  1.51624E+01  1.05991E-24
  1.52622E+01  1.07533E-24
  1.53619E+01  1.09083E-24
  1.54617E+01  1.10640E-24
  1.55614E+01  1.12205E-24
  1.56612E+01  1.13777E-24
  1.57609E+01  1.15357E-24
  1.58607E+01  1.16944E-24
  1.59604E+01  1.18538E-24
  1.60602E+01  1.20139E-24
  1.61599E+01  1.21748E-24
  1.62596E+01  1.23363E-24
  1.63594E+01  1.24986E-24
  1.64591E+01  1.26615E-24
  1.65589E+01  1.28251E-24
  1.66586E+01  1.29894E-24
  1.67584E+01  1.31544E-24
  1.68581E+01  1.33200E-24
  1.69579E+01  1.34863E-24
  1.70576E+01  1.36533E-24
  1.71574E+01  1.38208E-24
  1.72571E+01  1.39891E-24
  1.73569E+01  1.41579E-24
  1.74566E+01  1.43274E-24
  1.75564E+01  1.44974E-24
  1.76561E+01  1.46681E-24
  1.77559E+01  1.48394E-24
  1.78556E+01  1.50113E-24
  1.79554E+01  1.51838E-24
  1.80551E+01  1.53569E-24
  1.81549E+01  1.55305E-24
  1.82546E+01  1.57047E-24
  1.83544E+01  1.58795E-24
  1.84541E+01  1.60549E-24
  1.85539E+01  1.62308E-24
  1.86536E+01  1.64072E-24
  1.87534E+01  1.65842E-24
  1.88531E+01  1.67618E-24
  1.89529E+01  1.69398E-24
  1.90526E+01  1.71184E-24
  1.91524E+01  1.72975E-24
  1.92521E+01  1.74772E-24
  1.93519E+01  1.76573E-24
  1.94516E+01  1.78380E-24
  1.95514E+01  1.80191E-24
  1.96511E+01  1.82008E-24
  1.97509E+01  1.83829E-24
  1.98506E+01  1.85655E-24
  1.99504E+01  1.87486E-24
  2.00501E+01  1.89322E-24
  2.01499E+01  1.91162E-24
  2.02496E+01  1.93007E-24
  2.03494E+01  1.94857E-24
  2.04491E+01  1.96711E-24
  2.05489E+01  1.98570E-24
  2.06486E+01  2.00433E-24
  2.07484E+01  2.02301E-24
  2.08481E+01  2.04173E-24
  2.09479E+01  2.06049E-24
  2.10476E+01  2.07930E-24
  2.11474E+01  2.09814E-24
  2.12471E+01  2.11703E-24
  2.13469E+01  2.13596E-24
  2.14466E+01  2.15493E-24
  2.15464E+01  2.17395E-24
  2.16461E+01  2.19300E-24
  2.17459E+01  2.21209E-24
  2.18456E+01  2.23122E-24
  2.19454E+01  2.25039E-24
  2.20451E+01  2.26960E-24
  2.21449E+01  2.28884E-24
  2.22446E+01  2.30812E-24
  2.23444E+01  2.32744E-24
  2.24441E+01  2.34680E-24
  2.25439E+01  2.36619E-24
  2.26436E+01  2.38562E-24
  2.27434E+01  2.40509E-24
  2.28431E+01  2.42458E-24
  2.29429E+01  2.44412E-24
  2.30426E+01  2.46369E-24
  2.31424E+01  2.48329E-24
  2.32421E+01  2.50293E-24
