          82          5          2                                            
 
Angular distribution:

          eV  Coefficients
  ----------  --------------------------------------------------
  8.080000e+6 -8.424010e-2  1.022700e-1  7.000000e-3 -1.000000e-2  0.000000e+0
  8.180000e+6  4.000000e-3  1.088500e-1 -3.300000e-2 -2.250000e-2  1.833000e-2
  8.200000e+6  1.200000e-2  1.094200e-1 -4.100000e-2 -2.500000e-2  2.200000e-2
  8.260000e+6  3.600000e-2  1.111200e-1 -5.500000e-2 -1.923000e-2  2.636000e-2
  8.330000e+6  5.800000e-2  1.160000e-1 -5.140000e-2 -1.250000e-2  2.955000e-2
  8.480000e+6  9.082010e-2  1.560000e-1 -1.402000e-2  2.710000e-3  2.618000e-2
  8.550000e+6  1.040000e-1  1.700000e-1  4.820000e-3  1.219000e-2  2.461000e-2
  8.675000e+6  1.035500e-1  1.851200e-1  3.400000e-2  2.912000e-2  2.181000e-2
  8.728100e+6  1.033600e-1  1.824100e-1  2.974000e-2  2.839000e-2  2.061000e-2
  8.800000e+6  5.493000e-2  1.787500e-1  2.397000e-2  2.313000e-2  1.900000e-2
  8.850000e+6  2.126000e-2  1.762000e-1  1.996000e-2  1.947000e-2  0.000000e+0
  9.000000e+6 -1.000000e-2  1.900000e-1  2.000000e-2  2.000000e-2  0.000000e+0
  9.500000e+6  9.000000e-2  2.400000e-1  2.000000e-2  3.000000e-2  0.000000e+0
  1.000000e+7  3.500000e-1  1.600000e-1  3.000000e-2  2.000000e-2  0.000000e+0
  1.050000e+7  9.000000e-2  1.900000e-1  4.000000e-2  4.000000e-2  0.000000e+0
  1.100000e+7  1.900000e-1  2.200000e-1  5.000000e-2  2.000000e-2  0.000000e+0
  1.200000e+7  2.900000e-1  2.400000e-1  5.000000e-2 -5.000000e-3  0.000000e+0
  1.250000e+7  1.800000e-1  2.600000e-1  4.000000e-2  2.500000e-2  0.000000e+0
  1.300000e+7  1.500000e-1  3.100000e-1  4.000000e-2  2.500000e-2  0.000000e+0
  1.350000e+7  1.300000e-1  2.600000e-1  2.000000e-2  1.600000e-2 -3.000000e-2
  1.400000e+7  1.600000e-2  1.700000e-1 -3.000000e-3 -3.000000e-2  1.000000e-2
  1.450000e+7  2.100000e-1  2.200000e-1 -4.000000e-2 -2.000000e-2 -3.000000e-2
  1.500000e+7  2.500000e-1  2.300000e-1 -3.000000e-2 -1.000000e-2 -4.000000e-2
  1.600000e+7  3.100000e-1  2.500000e-1  1.000000e-2 -5.000000e-3 -2.000000e-2
  1.700000e+7  3.700000e-1  2.600000e-1  6.000000e-2  5.000000e-3  0.000000e+0
  1.800000e+7  4.300000e-1  2.700000e-1  1.100000e-1  1.000000e-2  0.000000e+0
  1.900000e+7  4.600000e-1  2.850000e-1  1.600000e-1  4.000000e-2  2.000000e-2
  2.000000e+7  4.900000e-1  3.000000e-1  2.100000e-1  1.000000e-1  3.000000e-2
