          96          2                                            
 
Cross section table:
          eV      barns         eV      barns         eV      barns
  ---------- ---------- ---------- ---------- ---------- ----------
  1.000000-5 2.043634+1 2.000000-5 2.043634+1 5.000000-5 2.043634+1
  1.000000-4 2.043633+1 2.000000-4 2.043633+1 5.000000-4 2.043633+1
  1.000000-3 2.043633+1 2.000000-3 2.043633+1 5.000000-3 2.043633+1
  1.000000-2 2.043633+1 2.530000-2 2.043633+1 5.000000-2 2.043633+1
  1.000000-1 2.043632+1 2.000000-1 2.043631+1 5.000000-1 2.043627+1
  1.000000+0 2.043620+1 2.000000+0 2.043606+1 5.000000+0 2.043566+1
  1.000000+1 2.043499+1 2.000000+1 2.043364+1 5.000000+1 2.042960+1
  1.000000+2 2.042288+1 2.000000+2 2.040944+1 5.000000+2 2.036926+1
  1.000000+3 2.030269+1 2.000000+3 2.017105+1 4.000000+3 1.991352+1
  6.000000+3 1.966341+1 8.000000+3 1.942040+1 1.000000+4 1.918418+1
  1.500000+4 1.862156+1 2.000000+4 1.809567+1 4.000000+4 1.629554+1
  6.000000+4 1.486728+1 8.000000+4 1.370583+1 1.000000+5 1.274229+1
  1.500000+5 1.092340+1 2.000000+5 9.643178+0 3.000000+5 7.951949+0
  4.000000+5 6.876412+0 5.000000+5 6.125445+0 6.000000+5 5.566879+0
  7.000000+5 5.132010+0 8.000000+5 4.781570+0 9.000000+5 4.491471+0
  1.000000+6 4.246104+0 1.200000+6 3.850454+0 1.400000+6 3.541748+0
  1.600000+6 3.291314+0 1.800000+6 3.082187+0 2.000000+6 2.903645+0
  2.200000+6 2.748543+0 2.400000+6 2.611918+0 2.600000+6 2.490197+0
  2.800000+6 2.380736+0 3.000000+6 2.281521+0 3.200000+6 2.190993+0
  3.400000+6 2.107917+0 3.600000+6 2.031301+0 3.800000+6 1.960334+0
  4.000000+6 1.894349+0 4.200000+6 1.832787+0 4.400000+6 1.775177+0
  4.600000+6 1.721118+0 4.800000+6 1.670264+0 5.000000+6 1.622318+0
  5.500000+6 1.513553+0 6.000000+6 1.418157+0 6.500000+6 1.333709+0
  7.000000+6 1.258367+0 7.500000+6 1.190697+0 8.000000+6 1.129564+0
  8.500000+6 1.074052+0 9.000000+6 1.023415+0 9.500000+6 9.770347-1
  1.000000+7 9.343974-1 1.050000+7 8.950685-1 1.100000+7 8.586796-1
  1.150000+7 8.249154-1 1.200000+7 7.935044-1 1.250000+7 7.642113-1
  1.300000+7 7.368313-1 1.350000+7 7.111848-1 1.400000+7 6.871141-1
  1.450000+7 6.644799-1 1.500000+7 6.431586-1 1.550000+7 6.230401-1
  1.600000+7 6.040262-1 1.650000+7 5.860290-1 1.700000+7 5.689692-1
  1.750000+7 5.527757-1 1.800000+7 5.373840-1 1.850000+7 5.227359-1
  1.900000+7 5.087783-1 1.950000+7 4.954630-1 2.000000+7 4.827462-1
